enzyme_id,compound_id
EC6.1.1.13,G13186
EC6.1.1.13,G13167
EC6.1.1.13,G13180
EC6.1.1.13,G13170
EC6.1.1.13,G13171
EC6.1.1.13,G13174
EC6.1.1.13,G13175
EC6.1.1.13,G13176
EC6.1.1.13,G13177
EC6.1.1.13,G13178
EC6.1.1.13,G13179
EC6.1.1.13,G13192
EC6.1.1.13,G13193
EC6.1.1.13,C04260
EC6.1.1.15,C00148
EC6.1.1.15,C02702
EC6.1.1.17,C02987
EC6.1.1.18,C00064
EC6.1.1.18,C02282
EC6.1.1.19,C00062
EC6.1.1.19,C02163
EC6.1.1.2,C00078
EC6.1.1.2,C03512
EC6.1.1.21,C00135
EC6.1.1.21,C02988
EC6.1.1.22,C00152
EC6.1.1.22,C03402
EC6.1.1.23,C06113
EC6.1.1.23,C02984
EC6.1.1.24,C06112
EC6.1.1.24,C02987
EC6.1.1.3,C00188
EC6.1.1.3,C02992
EC6.1.1.4,C00123
EC6.1.1.4,C02047
EC6.1.1.5,C00407
EC6.1.1.5,C03127
EC6.1.1.6,C00047
EC6.1.1.6,C01931
EC6.1.1.7,C00041
EC6.1.1.7,C00886
EC6.1.1.9,C00183
EC6.1.1.9,C02554
EC6.2.1.1,C05993
EC6.2.1.1,C00163
EC6.2.1.1,C05983
EC6.2.1.13,C00163
EC6.2.1.14,C02656
EC6.2.1.14,C01063
EC6.2.1.16,C00164
EC6.2.1.16,C00332
EC6.2.1.17,C05983
EC6.2.1.17,C00163
EC6.2.1.18,C00158
EC6.2.1.18,C00566
EC6.2.1.2,C00246
EC6.2.1.2,C00136
EC6.2.1.20,C00638
EC6.2.1.20,C00229
EC6.2.1.20,C20683
EC6.2.1.25,C00180
EC6.2.1.25,C00512
EC6.2.1.26,C02730
EC6.2.1.26,C03160
EC6.2.1.27,C00156
EC6.2.1.27,C02949
EC6.2.1.3,C00638
EC6.2.1.3,C02843
EC6.2.1.3,C00249
EC6.2.1.3,C00154
EC6.2.1.30,C07086
EC6.2.1.30,C00582
EC6.2.1.32,C03005
EC6.2.1.32,C12092
EC6.2.1.32,C00108
EC6.2.1.32,C02247
EC6.2.1.36,C01013
EC6.2.1.36,C05668
EC6.2.1.40,C00989
EC6.2.1.40,C11062
EC6.2.1.41,C20199
EC6.2.1.41,C20838
EC6.2.1.44,C08276
EC6.2.1.44,C20870
EC6.2.1.5,C00490
EC6.2.1.5,C00531
EC6.2.1.5,C00042
EC6.2.1.5,C00091
EC6.2.1.53,C00148
EC6.2.1.53,C12470
EC6.2.1.62,C00230
EC6.2.1.62,C20884
EC6.2.1.62,C20883
EC6.2.1.7,C04722
EC6.2.1.7,C15613
EC6.2.1.7,C04554
EC6.2.1.7,C17345
EC6.2.1.7,C02528
EC6.2.1.7,C05337
EC6.2.1.7,C00695
EC6.2.1.7,C01794
EC6.2.1.76,C00383
EC6.2.1.8,C00209
EC6.2.1.8,C00313
EC6.2.1.9,C00149
EC6.2.1.9,C04348
EC6.3.1.1,C00152
EC6.3.1.10,C04122
EC6.3.1.10,C06507
EC6.3.1.10,C06509
EC6.3.1.10,C03194
EC6.3.1.10,C06508
EC6.3.1.11,C00134
EC6.3.1.11,C15699
EC6.3.1.15,C12468
EC6.3.1.15,C12458
EC6.3.1.15,C20629
EC6.3.1.2,C00064
EC6.3.1.20,C06423
EC6.3.1.20,C22160
EC6.3.1.20,C16241
EC6.3.1.20,C16237
EC6.3.1.20,C02051
EC6.3.1.20,C15972
EC6.3.1.20,C16238
EC6.3.1.21,C03838
EC6.3.1.21,C04376
EC6.3.1.5,C00857
EC6.3.1.5,C00003
EC6.3.1.8,C00315
EC6.3.1.8,C05730
EC6.3.2.1,C00099
EC6.3.2.1,C00864
EC6.3.2.1,C00522
EC6.3.2.10,C04877
EC6.3.2.10,C04882
EC6.3.2.10,C00993
EC6.3.2.10,C05892
EC6.3.2.10,C04702
EC6.3.2.12,C00921
EC6.3.2.12,C00415
EC6.3.2.13,C00680
EC6.3.2.13,C04877
EC6.3.2.13,C00692
EC6.3.2.14,C00196
EC6.3.2.14,C05821
EC6.3.2.17,C00921
EC6.3.2.17,C00415
EC6.3.2.17,C09332
EC6.3.2.17,C03541
EC6.3.2.2,C02356
EC6.3.2.2,C21015
EC6.3.2.2,C00669
EC6.3.2.26,C00183
EC6.3.2.26,C00956
EC6.3.2.26,C05556
EC6.3.2.3,C21015
EC6.3.2.3,C21016
EC6.3.2.3,C00669
EC6.3.2.31,C19153
EC6.3.2.31,C19152
EC6.3.2.32,C00876
EC6.3.2.32,C19151
EC6.3.2.33,C01217
EC6.3.2.33,C18802
EC6.3.2.34,C19152
EC6.3.2.34,C00876
EC6.3.2.36,C00099
EC6.3.2.36,C03492
EC6.3.2.36,C18911
EC6.3.2.38,C03955
EC6.3.2.38,C20333
EC6.3.2.39,C20333
EC6.3.2.39,C05554
EC6.3.2.4,C00133
EC6.3.2.4,C00993
EC6.3.2.43,C00956
EC6.3.2.43,C19886
EC6.3.2.46,C03401
EC6.3.2.46,C20961
EC6.3.2.5,C03492
EC6.3.2.5,C04352
EC6.3.2.53,C01212
EC6.3.2.53,C22053
EC6.3.2.54,C03401
EC6.3.2.54,C22072
EC6.3.2.55,C22073
EC6.3.2.55,C22074
EC6.3.2.56,C22074
EC6.3.2.56,C22075
EC6.3.2.57,C22101
EC6.3.2.57,C22102
EC6.3.2.58,C00515
EC6.3.2.58,C22101
EC6.3.2.59,C00047
EC6.3.2.59,C20277
EC6.3.2.59,C20278
EC6.3.2.6,C04751
EC6.3.2.6,C04823
EC6.3.2.7,C00692
EC6.3.2.7,C05892
EC6.3.2.8,C01050
EC6.3.2.8,C01212
EC6.3.2.9,C00217
EC6.3.2.9,C00692
EC6.3.2.9,C01212
EC6.3.3.1,C04640
EC6.3.3.1,C03373
EC6.3.3.2,C03479
EC6.3.3.2,C00445
EC6.3.3.3,C01037
EC6.3.3.3,C22458
EC6.3.3.3,C01909
EC6.3.3.4,C06655
EC6.3.3.4,C06656
EC6.3.3.6,C17366
EC6.3.3.6,C17367
EC6.3.4.13,C03090
EC6.3.4.13,C03838
EC6.3.4.15,C00120
EC6.3.4.15,C05921
EC6.3.4.15,C06250
EC6.3.4.18,C03373
EC6.3.4.18,C15667
EC6.3.4.2,C00075
EC6.3.4.2,C00063
EC6.3.4.20,C20248
EC6.3.4.20,C15996
EC6.3.4.21,C01185
EC6.3.4.21,C00253
EC6.3.4.23,C04677
EC6.3.4.23,C04734
EC6.3.4.24,C00483
EC6.3.4.24,C20926
EC6.3.4.3,C00234
EC6.3.4.4,C00130
EC6.3.4.4,C03794
EC6.3.4.5,C00327
EC6.3.4.5,C03406
EC6.3.4.6,C00086
EC6.3.4.6,C01010
EC6.3.5.1,C00857
EC6.3.5.1,C00003
EC6.3.5.10,C06506
EC6.3.5.10,C06507
EC6.3.5.11,C05773
EC6.3.5.11,C06504
EC6.3.5.13,C05893
EC6.3.5.13,C05894
EC6.3.5.2,C16618
EC6.3.5.2,C16619
EC6.3.5.2,C00655
EC6.3.5.2,C00144
EC6.3.5.3,C04376
EC6.3.5.3,C04640
EC6.3.5.4,C00152
EC6.3.5.5,C00064
EC6.3.5.5,C00169
EC6.3.5.5,C01563
EC6.3.5.6,C03402
EC6.3.5.6,C06113
EC6.3.5.7,C02282
EC6.3.5.7,C06112
EC6.3.5.9,C06399
EC6.3.5.9,C06503
EC6.4.1.2,C00288
EC6.4.1.3,C00683
EC6.4.1.3,C00288
EC6.4.1.4,C03069
EC6.4.1.4,C03231
EC6.4.1.5,C01920
EC6.4.1.5,C01291
EC6.4.1.8,C07113
EC6.4.1.8,C07114
EC6.6.1.1,C02191
EC6.6.1.1,C03516
EC6.6.1.2,C06503
EC6.6.1.2,C06504
EC7.1.1.1,C00003
EC7.1.1.1,C00006
EC7.1.2.2,C00002
EC7.1.2.2,C00008
EC7.2.4.5,C02411
EC7.2.4.5,C00877
